"","x"
"1",0.561458744838208
"2",0.592093945090309
"3",0.619042406044861
"4",0.563216695131039
"5",0.54192693672123
"6",0.557106829983556
"7",0.58774591314389
"8",0.564325336318384
"9",0.572303958519056
"10",0.591021422924213
"11",0.581788071295772
"12",0.584384124729572
"13",0.554738351936271
"14",0.558195944772288
"15",0.548909409532484
"16",0.586060066458617
"17",0.545553427206665
"18",0.602991158573028
"19",0.59129705009938
"20",0.572522323741264
"21",0.606227984031804
"22",0.557354858625383
"23",0.600382456480664
"24",0.521445405182025
"25",0.620143106415142
"26",0.572505253426048
"27",0.583481251252127
"28",0.56982361047206
"29",0.56525733698777
"30",0.579536083627527
"31",0.602086770033761
"32",0.619278929026764
"33",0.636433585934896
"34",0.561402975582609
"35",0.620158079739948
"36",0.578422489774571
"37",0.544631366459757
"38",0.536996411309495
"39",0.609262593929516
"40",0.640594290308305
"41",0.61154679214663
"42",0.596484171720737
"43",0.504147274715964
"44",0.632199866662778
"45",0.560364705797922
"46",0.60560813631867
"47",0.553035718549661
"48",0.58565735118368
"49",0.57723442360597
"50",0.557046954430153
"51",0.636208942962023
"52",0.553519890113235
"53",0.570174663927026
"54",0.616345847614133
"55",0.616882354914422
"56",0.603275937796412
"57",0.642702816041483
"58",0.587283962834461
"59",0.57301900531034
"60",0.534629775349162
"61",0.591623588140494
"62",0.581492484492385
"63",0.561462465219439
"64",0.593156856507708
"65",0.553617643493272
"66",0.624596015263413
"67",0.568883766987014
"68",0.61009016729458
"69",0.550471743098378
"70",0.553078646751315
"71",0.583203190120229
"72",0.588824921561679
"73",0.597355844588564
"74",0.594408277277364
"75",0.581043641623378
"76",0.587599379508427
"77",0.577375488202163
"78",0.59513188140757
"79",0.595208533885516
"80",0.627592431172834
"81",0.588839636675551
"82",0.58045659680525
"83",0.589821438599474
"84",0.587491518946185
"85",0.577901358478524
"86",0.524519162076776
"87",0.570832140701562
"88",0.595849546850442
"89",0.590003202184306
"90",0.598135316591431
"91",0.631276374457582
"92",0.610743708899429
"93",0.590597453693032
"94",0.636273506497176
"95",0.583520068375624
"96",0.624547069655732
"97",0.611361210639238
"98",0.536891448832674
"99",0.599914980058938
"100",0.583633514652621
"101",0.610978655655819
"102",0.625174656699371
"103",0.585248145525724
"104",0.578333052595172
"105",0.62922043559657
"106",0.591080197574183
"107",0.552166723901457
"108",0.589318355921033
"109",0.600545505175403
"110",0.596295431087635
"111",0.64284879540191
"112",0.577450065471885
"113",0.567442334720109
"114",0.563461315416473
"115",0.604992956910696
"116",0.589533581292367
"117",0.600821447457188
"118",0.590380347902021
"119",0.594504658755639
"120",0.596980154117604
"121",0.627556397246237
"122",0.610689839693699
"123",0.626900395103489
"124",0.597982274860517
"125",0.603123383948247
"126",0.54726681311909
"127",0.581734003452855
"128",0.618658526345415
"129",0.585368212846743
"130",0.610083105387764
"131",0.567195354232198
"132",0.581450724688493
"133",0.608991569500747
"134",0.562118742149779
"135",0.527563137984223
"136",0.578440417144856
"137",0.572839469752008
"138",0.6059330878526
"139",0.587305348008513
"140",0.572428891414715
"141",0.609815600700617
"142",0.58753957530569
"143",0.596477335300781
"144",0.558876697467951
"145",0.591082762845877
"146",0.559108060355066
"147",0.640119857065459
"148",0.541899121757478
"149",0.622524105353635
"150",0.572308430900658
"151",0.547689770428377
"152",0.578001779033093
"153",0.59860349906431
"154",0.627951574199452
"155",0.57272320806744
"156",0.631914740112165
"157",0.600044372130991
"158",0.54315927952311
"159",0.579821081479698
"160",0.603352953348153
"161",0.57497196543726
"162",0.555011959357024
"163",0.548810127798875
"164",0.565851527626068
"165",0.589066186461699
"166",0.537726492101162
"167",0.526048509527269
"168",0.643121299256983
"169",0.54575728079414
"170",0.523943514764172
"171",0.577795322131977
"172",0.591748441680426
"173",0.59222323713655
"174",0.5641381170917
"175",0.569258073160188
"176",0.547653170141519
"177",0.579720655276879
"178",0.543231693550209
"179",0.582700827282029
"180",0.569667600104669
"181",0.602357386407893
"182",0.619082639686138
"183",0.522099752550557
"184",0.631997946493501
"185",0.588508603854858
"186",0.599194816538239
"187",0.549071550353365
"188",0.596423497925836
"189",0.608352130372246
"190",0.60804958321661
"191",0.586828837870838
"192",0.569129193530009
"193",0.641050398205697
"194",0.62790250076778
"195",0.604627611446495
"196",0.647447179460483
"197",0.624597982562132
"198",0.640958737026158
"199",0.616164195015464
"200",0.68706310753252
"201",0.644666517829449
"202",0.582493236014511
"203",0.614122289502865
"204",0.605609966651048
"205",0.595622347955586
"206",0.580908391339793
